-1, 25, 12, -2, 2, -25, -25, -2, -25, 2, 11, -25, -25, 2, 13, -25, 130
12, -11, 11, -8, 1, -2, -11, -11, 4, -12, -12, -4, -12, -2, -12, -12, 97
-27, 28, -9, 27, 1, -1, 0, -1, -1, 9, 36, -1, -1, -1, 10, -1, 6
2, -614, 613, -2, -9, -2, -3060, -614, 1, 1, -614, -9, 3069, 9, 3067, 2455, 1855
3068, 3059, -9, 3069, 2, -10, -2, -1, 8, -8, -3069, -10, 2, 2, 10, 0, 40
5, -4, 4, -37, 1, 32, -33, -37, -5, 35, -2, 0, -5, -37, -5, -5, 133
3, 3, 0, -3, -1, 0, -3069, -2, 0, 0, 3, -1, 3069, 0, 3066, 3069, 7
-4, 1, 27, -29, -4, -4, 0, -3, -29, 29, -2, 25, 4, 4, -27, -3, 76
-23, -22, -20, 127, 1, -17, -6, -5, -127, -105, -126, 104, 3, -6, 23, 0, 330
-16, -15, -241, 15, -1, -58, -4, -4, -61, 181, 227, -62, 2, -4, 243, 0, 223
4, 72, 52, 0, -16, 0, -20, 71, -1, -1, -4, -16, 4, 1, -4, -72, 62
1, 32, 28, 0, 1, -8, -32, 0, -8, -24, 4, -8, -32, 1, 27, -32, 112
1, -1, -1, -4, -9, 3, 8, -12, -1, -4, -1, -9, 1, 12, 0, 0, 30
36, -1, 36, 29, -2, 36, 0, 12, -36, -24, -36, -5, 2, -12, -36, -1, 117
0, 0, 1, 0, 0, 1, 0, 0, -1, -1, 1, 0, 0, 0, 1, 0, 1
-2, -1, -1, 1, -1, -1, -3067, -1, 1, 1, -1, -1, 3068, 1, 3069, 3067, 7
49, 23, 5, -5, -49, -1, -49, 21, 2, 4, -45, -49, -49, -5, -49, 26, 252
-1, 0, 5, -15, -1, 0, -69, -1, -14, 15, -10, 15, 69, 1, 64, 69, 32
0, 1, -7, -3324, 1, -1, 0, -1, -3324, 3324, -3317, 3323, 1, -1, 7, 0, 6651
1, 0, -3068, 1, 0, 1, 0, 1, -1, 3069, 3068, 0, 0, -1, 3068, 0, 1
-46, -45, -40, 45, -4, -46, -2, -6, -42, -1, -22, -22, 6, 4, 46, 0, 230
-2, -7, -7, -36, -8, 38, 0, 38, -2, -38, 0, -30, -1, -38, -2, -8, 141
7979, -7976, -7979, -1, 7979, -7973, -6, -7979, 1, 7978, -7979, -7979, -7979, -7979, -7979, 3, 63830
0, 1, -1, 0, -1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1
3068, 3049, -20, 3069, 4, -18, -2, -1, 16, -16, -3069, -20, -4, -4, 20, -4, 89
-1, 1, 0, 0, -1, 0, -1, 1, 0, 0, 1, -1, -1, 0, -1, 0, 5
-12, 11, -6, -12, 1, 0, -3069, -6, -1, -1, -12, -1, 3069, 1, 3057, 3068, 51
1, -1, 1, -1, -5, 0, 4, -5, -1, -1, 0, -5, -1, 5, -1, 0, 16
-10, -10, 10, 9, 0, 10, 0, -2, -10, -6, 0, -1, 0, 4, 10, 2, 29
1, -1, 1, -8, 1, 7, 0, 0, 0, 8, 0, 8, 1, 1, 0, 1, 1
1, 1, -3627, -1, 0, 3626, -1, 0, -3626, -3627, 3627, 0, -1, 0, -3627, -1, 10884
-92, -87, 87, 79, 13, -92, -3, 7, -92, -1, -46, -46, 13, -3, -92, -5, 467
-2, -17, 17, -5, 0, 94, 94, 77, 6, 0, -11, -1, -17, -94, 15, -2, 55
0, 1, -1, 0, 3069, 0, 3068, 3069, 0, 0, 0, -3069, 0, 0, 0, 1, 1
1, 1, 0, -1, 1, -3068, -1, 0, 3068, 0, 3069, 3069, 1, 0, 0, 1, 1
-2, -2, -2, -2, -2, -2, 0, -2, 1, 1, -2, -2, 2, 2, -1, 0, 17
1, 1, 0, 0, -1, -1, -1, 0, 1, -1, -1, 0, 1, -1, -1, -1, 7
-11, -181, 144, -10, 48, -1, -48, 189, 1, 5, -5, 48, 11, -3, 0, 192, 67
0, 1, -1, -1, 1, 0, -1, -1, -1, -1, 0, -1, 1, 1, 1, 0, 6
-38, 32, 6, -38, 6, -6, -38, -38, 2, 4, -34, -6, 38, 6, -1, 37, 161
11, 11, -8, -11, -1, -3, 11, 0, -3, -8, 11, -2, 11, -1, -8, -11, 45
6, -6, -6, -2, 6, -6, -6, -6, -3, 6, -6, -3, 6, 6, -2, 2, 40
-2, 4, -1, -30, -4, 0, -4, 0, -30, 30, -29, 26, -4, -4, 2, -4, 82
-33, 33, 0, 27, 2, 0, -5, -4, 0, 0, 33, 2, -6, 1, -6, 6, 21
-5, -5, 5, 3323, 1, -3319, 0, 0, 3319, 3324, 0, 3319, -1, 1, -5, 1, 11
-4, -1, -4, -4, 33, -33, 29, -4, 2, 2, -4, -33, 4, -33, 0, 3, 87
-1, 1, -3069, 2, 2, -2, 0, -2, 2, 3069, 3068, 0, 2, -2, 3069, 0, 6
-3, -12, 120, -33, 3, -87, -1, -21, -120, -1, 119, -120, -3, 33, -120, 9, 401
22, 19, 3, -3, 3, -3, -22, -22, 1, 2, -20, -3, -22, 3, -22, 21, 95
-2, -2, -2, -2, 2, -2, -2, -2, 1, 1, -2, -2, -2, 2, -2, 0, 20
-8, -8, 8, -2, -8, -8, 0, -1, 2, 6, -2, -8, -8, 8, -8, 7, 53
-1, -1, -1, 6, 0, 6, 0, -6, -1, 5, 0, -5, 0, 6, -1, 0, 10
-1, -1, -1, 1, 0, -1, 0, 0, 1, -1, 0, -1, 0, 0, -1, 0, 6
2, -7, 6, -2, 127, -127, 93, -7, 1, 1, -7, -127, 34, -127, 32, 27, 277
-2, -1, -32, 1, -7, -4, 6, -7, -3, 28, 30, -10, -1, 7, 32, -1, 30
1, -8, -32, 128, 8, 125, -128, -120, -3, -96, 32, -2, -1, -128, 32, -8, 398
1, -1, 1, -6, -18, -12, 17, 0, 0, 6, 0, 18, 1, -18, 0, 1, 37
-2, 2, -1, 0, 0, 0, 2, -1, 0, 0, 2, 0, 2, 0, -2, 2, 4
2, 2, -1, 0, 0, 0, 2, -1, 0, 0, -2, 0, 2, 0, -2, 2, 4
4, 12, 56, -4, -1, -60, -12, 0, -60, -1, 59, -60, -12, -1, -48, -12, 211
-1, -1, -1, -1, 1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, 0, 12
8, -4, 4, -8, -8, 3061, -2, 6, -3068, 0, 3069, 3069, 8, 1, -8, -4, 33
-8, -7, 7, -65, 2, -59, -7, -6, 59, -65, -8, 57, 8, -1, -2, -8, 171
1, -6, 3627, -1, -1, -3627, -18, -6, -3627, -1, 3626, -3627, 18, -1, -3609, 12, 10897
-1, -1, 1, -7, -20, 6, 19, -26, -1, -7, 0, -20, 1, 26, 0, 0, 57
12, -12, -12, -2, -12, 0, -12, -4, -3, 12, -12, -9, 12, -12, -2, 8, 80
-1, 1, -1, -1, 0, 0, 1, 0, 0, 0, -1, 0, 1, 0, -1, -1, 5
2, 2, -1, -2, 0, 0, 2, -1, 0, 0, 2, 0, -2, 0, 0, 2, 4
4, -19, 19, -121, 4, 117, -22, -3, 2, 121, 0, 99, -4, -22, -4, 17, 74
1, -1, 1, -1, 1, 0, -1, 0, -1, -1, 0, -1, 1, 1, 0, 1, 5
-1, -1, -1, -1, -10, 0, 9, -10, -1, -1, -1, -10, -1, 10, -1, 0, 29
3626, 0, -3626, 3627, 0, 3627, -2, 2, 3625, -1, -3626, 0, 0, 2, -3626, 0, 7254
7, -3069, 3069, -7, 7, -2, 0, 3068, -3, -5, -4, -7, -7, -1, -7, 3062, 43
-1, -32, 24, 0, -8, -1, -8, 31, -1, -1, 0, -8, -1, -1, -1, 32, 31
-2, 2, -1, -2, 0, 0, 11, -1, 0, 0, -2, 0, -11, 0, 9, 11, 8
5, -4, 4, -41, -1, 36, -4, -41, 2, -39, -5, -39, -5, 37, -5, -5, 148
-2, -4, -1, -3322, 4, -3324, -4, -3, 3324, -3324, -4, 3320, 4, 4, 4, 0, 6664
4, -1, -4, -76, 1, 79, -20, -20, 0, 80, -4, 60, 1, -20, -4, 0, 69
1, -1, 0, 6, 23, 0, 22, -23, -6, -6, -5, 28, 1, 23, 1, 0, 13
